f1,f2,f3,f4,f5,f6,f7,f8,emb57,label
7,7,4.428571428571429,23,2,4.739130434782608,124,236,-0.007224973,0
11,4,1.0,1,0,1.0,5,87,0.024481677,1
127,87,4.803149606299213,10,3,5.0,211,356,-0.007934462,0
7,3,5.0,50,7,4.76,38,56,0.020867316,0
11,11,4.2727272727272725,2306,422,4.560711188204683,75,137,-0.0036172904,0
14,8,5.0,205,41,4.853658536585366,27,39,0.082760826,0
1,1,1.0,4,1,3.0,2,3,0.018320715,0
1,1,5.0,171,24,4.912280701754386,2,3,0.04194915,0
19,18,5.0,6,4,5.0,26,33,0.036093395,0
10,10,4.9,37,8,4.27027027027027,11,14,0.009325735,0
11,11,5.0,308,35,4.551948051948052,61,75,-0.0057510873,0
1,1,5.0,88,42,4.715909090909091,1,2,0.069802545,0
43,33,4.976744186046512,9,7,4.888888888888889,136,152,-0.037189122,0
8,8,5.0,121,39,4.892561983471074,29,86,-0.010928673,0
158,100,4.60126582278481,16,1,4.5625,153,388,-0.015337008,0
59,56,4.796610169491525,236,19,4.822033898305085,178,265,0.03225161,0
14,14,4.5,1029,189,4.263362487852284,72,91,0.055760667,0
24,24,4.833333333333333,438,29,4.867579908675799,56,70,0.03545672,0
41,38,4.2926829268292686,90,30,4.288888888888889,13,67,-0.008334337,0
4,4,5.0,863,326,4.837775202780996,33,42,-0.038926262,0
71,68,4.732394366197183,546,156,4.641025641025641,104,169,-0.019152474,0
11,11,4.636363636363637,12,6,4.583333333333333,37,39,0.017843237,1
3,1,5.0,2,1,5.0,4,4,0.011482135,0
4,4,1.25,7,0,4.285714285714286,3,4,0.005721598,1
24,23,5.0,85,25,4.8352941176470585,79,139,0.006132286,0
12,3,5.0,20,8,4.6,17,63,-0.03411843,1
9,3,4.888888888888889,109,17,4.6422018348623855,47,71,0.056423213,0
1,1,1.0,264,72,4.840909090909091,1,7,-0.0005806408,1
5,5,4.2,120,82,4.5,47,71,-0.020504272,0
6,6,4.333333333333333,294,45,4.680272108843537,58,104,-0.019103114,0
1,1,4.0,113,45,4.734513274336283,7,9,-0.025064122,0
16,16,4.9375,10,0,5.0,21,26,0.04032597,0
9,9,4.555555555555555,176,44,4.767045454545454,55,72,-0.044430237,0
2,2,5.0,35,8,4.228571428571429,2,3,-0.0020002027,0
3,3,5.0,14,3,5.0,7,12,0.009932217,1
45,43,4.933333333333334,2,0,4.5,52,58,-0.0020574147,1
19,19,5.0,13,0,4.230769230769231,30,36,0.017098816,0
23,22,5.0,449,148,4.494432071269488,37,67,-0.02955423,1
166,151,4.987951807228916,477,49,4.553459119496855,203,222,-0.039539736,1
4,3,2.75,730,203,4.7972602739726025,8,25,0.014387358,0
18,18,4.055555555555555,180,49,3.85,45,111,0.02629932,0
26,25,3.076923076923077,263,24,4.201520912547529,134,182,-0.037202243,0
21,20,5.0,2789,340,4.794550017927572,31,47,0.013091353,0
5,5,4.8,119,10,4.588235294117647,8,10,0.03345279,0
16,16,3.9375,35,3,4.857142857142857,109,164,-0.009574458,0
1,1,1.0,117,25,4.085470085470085,1,2,-0.009545229,1
7,7,4.428571428571429,107,51,4.401869158878505,24,35,0.011745098,0
26,26,4.1923076923076925,108,22,4.648148148148148,94,115,0.05230073,0
2,2,3.5,2284,1433,4.5713660245183885,23,27,-0.017502459,0
6,6,5.0,70,20,4.871428571428571,14,15,-0.0066094776,0
70,60,4.928571428571429,245,50,4.877551020408164,98,108,-0.06426961,0
175,150,4.88,245,35,4.808163265306122,148,277,-0.00075672026,0
1,1,1.0,169,76,4.254437869822485,31,33,0.05299515,0
2,2,2.5,65,15,4.646153846153847,8,12,0.020393685,0
6,6,4.0,1035,329,4.603864734299517,41,113,-0.00021052621,1
1,1,5.0,3,2,5.0,6,8,0.028371235,0
17,14,4.411764705882353,83,14,4.457831325301205,53,73,0.039837886,0
13,13,5.0,16076,4338,4.23096541428216,65,100,-0.0040845615,0
8,8,4.875,878,232,4.481776765375854,10,15,0.00950481,0
15,15,4.866666666666666,2772,418,4.467532467532467,26,28,0.005687052,0
62,62,4.82258064516129,457,77,4.713347921225383,103,122,-0.007997599,0
4,4,5.0,42,11,4.523809523809524,3,7,-0.036828484,0
10,10,4.9,224,43,4.383928571428571,29,30,-0.04609179,0
59,50,4.711864406779661,8849,3629,4.300711944852526,59,127,0.04547566,1
5,4,4.4,264,72,4.840909090909091,5,5,0.08645471,1
72,62,4.555555555555555,137,26,4.912408759124087,151,249,0.019295441,0
6,6,3.333333333333333,13,12,4.846153846153846,82,144,-0.00017569409,0
21,19,4.238095238095238,49,21,4.673469387755102,7,8,0.05518349,0
36,35,4.833333333333333,2633,409,4.69046714774022,77,110,0.051463008,0
9,9,4.333333333333333,89,25,4.044943820224719,25,30,0.012983763,0
48,47,4.625,414,83,4.618357487922705,108,140,0.05162796,1
11,11,4.0,92,21,4.586956521739131,77,86,-0.04052626,1
24,22,4.666666666666667,42,13,4.285714285714286,57,113,-0.02120473,0
36,32,5.0,545,55,4.897247706422019,48,90,0.01839322,0
13,13,4.615384615384615,4,1,5.0,12,13,0.05021344,0
2,2,5.0,196,55,4.627551020408164,52,69,0.03337603,0
1,1,1.0,13,15,2.4615384615384617,4,5,-0.06159628,0
27,24,5.0,114,17,4.7368421052631575,36,42,-0.00041857525,0
2,2,1.5,57,28,4.631578947368421,19,32,0.029361198,0
3,3,5.0,366,211,4.502732240437158,4,4,0.04401811,0
9,9,4.444444444444445,2110,269,4.545971563981043,54,76,0.08449884,0
4,3,5.0,62,10,3.741935483870968,76,143,0.0008197299,0
2,2,3.0,133,55,3.8045112781954886,26,27,-0.06600922,1
21,21,5.0,62,0,4.725806451612903,45,51,-0.0036341813,0
100,90,4.22,119,32,4.915966386554622,77,178,0.040452767,0
5,5,3.8,281,38,4.622775800711744,55,73,0.0014583629,1
1,1,2.0,42,13,4.119047619047619,10,16,0.024267806,0
181,146,4.977900552486188,212,16,4.816037735849057,206,359,-0.017583469,0
17,15,3.941176470588236,53,26,4.622641509433962,35,60,0.015692435,0
28,24,4.785714285714286,319,96,4.855799373040752,50,126,0.010408593,1
4,4,4.0,173,39,4.358381502890174,30,35,0.02526689,0
42,40,4.976190476190476,1439,204,4.719944405837387,44,54,0.023721619,1
2,2,5.0,78,15,4.512820512820513,20,42,0.042605717,0
14,14,4.285714285714286,239,54,4.2384937238493725,79,93,-0.008548905,0
27,10,5.0,1860,218,4.622580645161291,510,997,0.031058682,0
20,20,4.15,2,0,5.0,56,106,-0.01374808,1
63,59,4.809523809523809,27,2,4.62962962962963,120,181,-0.0028616656,1
6,6,5.0,224,93,4.705357142857143,40,75,0.009986822,0
46,44,4.478260869565218,14,4,4.714285714285714,122,145,-0.046201266,0
5,5,5.0,236,10,4.728813559322034,14,16,-0.0019317768,0
24,23,4.916666666666667,83,3,4.036144578313253,43,55,-0.04256385,0
23,23,4.782608695652174,633,53,4.835703001579779,114,209,0.03277627,0
16,2,2.75,3,0,2.333333333333333,6,19,0.06382146,1
65,60,4.938461538461539,397,115,4.841309823677582,66,81,-0.053364914,0
44,31,4.909090909090909,174,20,4.919540229885057,44,73,-0.004419083,0
20,20,3.2,33,3,4.787878787878788,629,9000,0.026155578,1
9,9,5.0,610,142,4.437704918032787,19,21,-0.017488934,0
11,11,4.0,200,13,4.705,15,20,-0.03927513,0
28,27,4.928571428571429,76,34,4.631578947368421,70,85,-0.0017212357,0
16,16,4.75,60,7,4.716666666666667,26,50,0.04026077,0
1,1,5.0,211,45,4.85781990521327,1,1,0.024140004,0
6,6,4.333333333333333,2,3,2.5,8,19,-0.015751373,0
6,6,5.0,17,1,4.235294117647059,9,14,0.005953393,0
1,1,2.0,1417,328,4.935074100211715,30,38,-0.07078105,0
30,27,4.933333333333334,53,9,4.584905660377358,42,57,0.020867316,0
2,2,3.0,75,21,4.053333333333334,48,144,0.04056367,1
3,3,5.0,70,22,4.957142857142857,0,3,-0.024818888,1
1,1,1.0,1,1,1.0,1,2,0.039649464,0
1,1,5.0,10,5,3.8,2,5,-0.012671609,0
4,4,5.0,26,25,4.846153846153846,17,22,-0.036951434,0
1,1,5.0,318,64,4.427672955974843,7,12,4.1518728e-05,1
3,2,2.0,2,1,2.0,0,6,-0.07307859,1
1,1,5.0,716,182,4.572625698324022,49,64,0.020510882,0
13,13,4.769230769230769,234,59,4.521367521367521,173,389,0.016278077,0
9,9,4.777777777777778,717,318,4.637377963737796,18,26,-0.0010466672,0
4,4,5.0,836,114,4.901913875598086,24,26,0.025592685,0
1,1,5.0,200,3,4.92,1,1,0.0669622,1
1,1,4.0,276,100,4.326086956521739,23,30,-0.026429359,0
15,15,4.8,296,18,4.868243243243243,14,17,0.042033505,0
1,1,5.0,53,19,4.39622641509434,4,15,0.033565488,0
3,3,5.0,45,18,4.555555555555555,11,12,-0.015815973,0
40,2,5.0,15,13,4.733333333333333,13,43,-0.029055161,1
1,1,5.0,2,0,3.0,70,74,-0.019483516,0
1,1,3.0,8,3,4.25,3,115,0.0036930055,0
17,16,5.0,37,14,4.945945945945946,101,155,0.009012959,0
2,2,3.0,228,40,4.868421052631579,120,212,0.008420138,0
10,10,4.7,1041,505,4.950048030739674,15,15,0.048512388,0
19,19,5.0,239,32,4.7907949790794975,92,170,0.022214588,0
3,3,3.6666666666666665,254,28,4.716535433070866,0,2,-0.043795377,1
6,6,5.0,107,27,4.850467289719626,42,73,0.07784634,0
5,5,5.0,348,51,4.732758620689655,20,23,0.029562285,0
69,64,4.797101449275362,111,32,4.801801801801802,136,254,0.027195772,0
60,53,4.533333333333333,2,0,5.0,128,321,-0.016675048,1
66,65,4.696969696969697,237,17,4.869198312236287,77,108,-0.0015316664,0
3,3,5.0,39,11,4.871794871794871,4,4,-0.0687915,1
30,29,4.6,59,10,4.8474576271186445,42,60,0.010664961,0
7,7,5.0,4443,2263,4.801710555930677,13,14,0.035525583,1
18,17,4.888888888888889,121,28,4.909090909090909,37,55,-0.005153372,0
17,17,5.0,21,12,4.904761904761905,317,755,0.025708597,0
6,6,5.0,63,21,4.936507936507937,24,32,0.0013637692,0
1,1,2.0,37,13,4.648648648648648,1,3,-0.087475955,0
1,1,1.0,56,28,4.017857142857143,2,4,0.02299089,0
102,95,4.882352941176471,1749,327,4.1034877072612925,70,77,0.038216263,0
1,1,5.0,11,6,4.727272727272728,8,17,0.013647368,0
80,79,4.6375,158,61,4.544303797468355,90,122,0.093315534,0
65,62,4.092307692307692,871,162,4.850746268656716,243,472,-0.008416398,0
5,5,4.6,230,56,4.504347826086956,4,6,0.0028423993,0
13,13,4.923076923076923,110,64,4.609090909090909,46,107,-0.021522712,0
1,1,4.0,1,1,4.0,1,1,-0.076157555,0
2,2,1.0,49,1,4.8979591836734695,23,28,-0.009400888,1
5,4,4.2,16,1,4.25,10,13,-0.03144269,1
17,16,4.823529411764706,905,309,4.910497237569061,93,115,-0.011046923,0
1,1,2.0,203,32,3.935960591133005,7,9,-0.02573923,1
5,5,4.2,41,30,4.560975609756097,6,9,-0.01082014,0
41,38,5.0,769,106,4.7867360208062415,134,147,0.009217019,0
2,2,4.5,18,5,4.555555555555555,3,4,0.010808805,0
4,4,2.75,7,3,5.0,7,8,-0.033647556,0
56,52,4.910714285714286,34,16,4.352941176470588,82,149,-0.03407267,0
64,52,5.0,576,175,4.652777777777778,68,113,0.0051471954,0
37,33,4.675675675675675,66,4,4.515151515151516,84,94,-0.034261055,0
28,28,5.0,4,0,3.0,2,79,0.017007008,1
66,60,4.878787878787879,6,3,3.0,91,138,0.028701233,0
2,2,3.5,90,16,4.0777777777777775,5,28,-0.0255021,0
1,1,2.0,2,0,3.0,8,10,-0.03752273,0
2,2,5.0,4435,1196,4.2735062006764375,0,4,0.034097526,0
205,10,4.824390243902439,2,0,5.0,238,354,-0.019022932,1
16,16,4.8125,122,43,4.516393442622951,40,55,0.004782471,0
11,10,4.909090909090909,196,36,4.668367346938775,42,57,-0.030325755,0
4,4,4.5,19770,2297,4.4630753667172485,99,102,0.05972263,1
12,12,4.666666666666667,16639,4353,4.723541078189795,23,24,0.00018934261,0
3,3,5.0,964,21,4.918049792531121,6,6,0.029361894,1
11,8,5.0,84,17,4.726190476190476,76,149,-0.01832886,0
2,2,4.0,2915,597,4.256260720411664,5,5,0.046397056,0
20,3,5.0,5,7,4.2,22,42,0.0005206977,1
4,4,4.75,339,54,4.896755162241888,72,75,-0.02464597,1
6,6,4.5,82,37,4.524390243902439,16,17,0.027643772,0
13,13,4.769230769230769,104,8,4.875,50,62,-0.029576782,0
3,3,4.333333333333333,98,18,4.428571428571429,10,22,-0.014409858,1
1,1,5.0,23,9,4.695652173913044,1,2,-0.026068173,0
1,1,3.0,3,5,3.333333333333333,8,15,0.04650563,0
37,36,4.378378378378378,13236,3875,4.685932305832578,87,141,-0.007645078,1
12,12,4.166666666666667,2,0,3.0,31,35,0.007952513,0
12,12,4.583333333333333,34,12,4.794117647058823,34,36,-0.010451495,0
2,2,5.0,3,0,5.0,3,13,0.010120438,0
36,34,4.388888888888889,829,151,4.9372738238841976,66,196,0.031558637,1
7,1,5.0,22,1,4.727272727272728,7,21,0.0028287817,1
1,1,1.0,40,0,1.2,1,2,0.046352163,1
26,26,4.961538461538462,19770,2297,4.4630753667172485,30,44,0.043641172,1
2,2,5.0,1493,992,4.470194239785666,0,2,0.008197931,1
14,11,4.928571428571429,2,0,3.0,15,18,0.00552754,1
1,1,1.0,313,51,4.405750798722044,1,2,-0.046963427,1
3,3,5.0,1695,75,4.982890855457227,6,6,-0.012390668,0
46,43,4.608695652173913,818,330,4.267726161369193,75,154,0.042321153,0
54,47,4.907407407407407,49,15,4.755102040816326,42,46,0.08040822,0
10,10,5.0,834,119,3.842925659472422,29,33,0.059361644,1
4,4,2.5,52,16,3.4038461538461537,38,50,0.0038863327,0
16,16,4.75,146,52,4.123287671232877,19,39,0.022797965,1
12,11,3.8333333333333335,874,552,4.604118993135011,39,57,-0.04454618,0
1,1,5.0,4,0,5.0,4,9,0.01839322,0
18,16,4.0,349,32,4.828080229226361,52,126,0.07796135,0
1,1,1.0,48,26,4.0,0,1,-0.019264463,0
1,1,5.0,1612,415,4.612282878411911,3,6,0.025453528,0
10,6,2.7,46,4,4.434782608695652,90,109,-0.010723024,1
87,83,4.850574712643678,53,7,4.849056603773585,122,162,-0.007993662,1
6,6,5.0,174,44,4.936781609195402,10,12,0.06928515,1
1,1,5.0,13,4,4.846153846153846,8,22,0.035106912,1
1,1,1.0,10,3,2.6,2,6,-0.012403969,0
62,57,4.790322580645161,21,1,5.0,70,136,0.031368684,0
20,3,5.0,9,0,5.0,24,38,0.01642147,1
9,9,5.0,1568,225,5.0,17,21,-0.040838018,0
35,32,4.914285714285715,27,3,4.777777777777778,77,152,-0.015182488,0
5,5,4.4,1017,274,4.570304818092429,44,89,0.020485526,0
10,10,4.8,2565,937,4.773879142300195,29,53,0.046248786,0
28,28,4.607142857142857,242,43,4.776859504132231,23,69,-0.039698206,0
1,1,5.0,73,22,4.054794520547945,2,18,0.038555477,1
29,25,4.758620689655173,695,253,4.299280575539568,64,104,-0.062739186,1
17,12,4.764705882352941,143,27,4.769230769230769,28,46,0.04062819,0
15,15,4.4,4234,438,4.670524326877657,55,92,0.05207029,0
6,6,4.333333333333333,278,37,4.553956834532374,11,18,0.05279667,0
17,17,4.352941176470588,232,113,4.340517241379311,65,131,-0.03282693,0
8,8,4.5,1109,198,4.871956717763752,37,92,-0.03087929,0
31,30,4.612903225806452,37,15,2.4054054054054053,95,109,-0.043861672,1
1,1,1.0,462,230,1.352813852813853,1,3,0.019699136,0
9,9,5.0,30,16,4.866666666666666,11,14,-0.042603575,0
3,3,5.0,61,28,4.819672131147541,26,27,-0.0017267631,0
1,1,5.0,177,27,4.819209039548023,1,1,-0.0064607854,0
25,25,4.4,2889,467,4.60539979231568,52,77,-0.023900244,0
36,36,4.944444444444445,2878,606,4.683808200138985,52,54,-0.0026199126,0
2,2,3.0,783,403,4.016602809706258,6,9,-0.026267335,0
7,7,4.857142857142857,2148,781,4.222067039106145,13,13,-0.021528184,0
9,9,4.777777777777778,7,7,4.428571428571429,54,70,0.052370787,0
19,19,5.0,119,21,4.983193277310924,33,39,-0.01488756,0
21,19,1.8571428571428568,66,22,4.378787878787879,52,135,-0.018766135,1
6,6,4.666666666666667,464,101,4.3469827586206895,31,40,0.028918507,0
35,34,4.314285714285714,365,77,4.397260273972603,306,590,-0.04691353,0
65,53,4.892307692307693,59,20,4.661016949152542,89,112,0.0049913027,0
26,25,4.384615384615385,337,226,4.807121661721069,150,231,0.00748624,0
34,33,5.0,359,104,4.64066852367688,75,83,0.03345279,0
1,1,5.0,25,7,4.92,5,56,0.0315011,1
54,52,4.537037037037037,95,16,4.631578947368421,125,147,0.012503816,0
3,3,5.0,1518,455,4.642292490118577,0,3,0.053167388,1
29,28,4.931034482758621,1866,542,4.161307609860665,28,108,0.08681351,0
1,1,5.0,828,574,4.840579710144928,46,76,-0.001021458,0
73,67,5.0,9648,813,4.776326699834162,100,138,0.005953393,1
14,14,4.857142857142857,102,20,4.754901960784314,43,55,-0.016608546,0
20,20,4.8,3500,578,4.614857142857143,57,92,-0.0032108559,0
1,1,1.0,21,6,4.238095238095238,0,1,-0.028620673,1
27,26,4.407407407407407,1036,150,4.802123552123552,53,95,0.0040449235,0
48,48,4.5,39,17,4.82051282051282,52,91,-0.009427242,0
10,10,5.0,435,184,4.526436781609196,43,64,0.012396509,0
1,1,1.0,9,4,4.111111111111111,10,11,-0.033780634,0
4,4,4.75,36,16,3.75,15,33,-0.052883197,0
38,37,4.394736842105263,172,43,4.837209302325581,34,50,0.032323953,0
39,38,4.82051282051282,1,0,2.0,38,46,-0.00064847653,0
30,29,3.933333333333333,2,1,4.5,116,188,-0.044126477,0
4,2,5.0,211,35,4.819905213270142,11,13,-0.029132143,0
1,1,5.0,554,143,4.4891696750902526,3,4,-0.057958376,0
3,1,5.0,9,2,4.0,8,14,0.045212995,1
1,1,1.0,13,2,4.6923076923076925,0,1,-0.004286067,1
1,1,1.0,56,34,2.875,0,2,-0.033041198,0
1,1,3.0,113,24,4.433628318584071,5,18,-0.032084163,0
6,4,4.0,5,1,1.6,52,65,0.027895939,0
92,86,4.771739130434782,87,30,4.827586206896552,86,156,-0.00024970633,0
1,1,1.0,1285,209,4.63579766536965,31,35,0.024435556,0
1,1,5.0,1,0,5.0,5,5,-0.034754235,1
2,2,5.0,13,7,4.6923076923076925,24,30,-0.031487726,0
22,19,4.954545454545454,19,5,4.947368421052632,42,45,0.028997852,0
14,14,4.5,1322,248,4.788199697428139,71,86,-0.03911132,1
1,1,3.0,326,17,4.720858895705521,3,7,-0.009107452,1
15,15,4.8,4739,425,4.84595906309348,104,170,0.0019418742,0
106,98,4.962264150943396,89,3,4.786516853932584,128,162,0.01214834,0
14,14,4.857142857142857,42,16,4.738095238095238,41,74,0.017413251,0
12,12,4.833333333333333,4400,2209,4.722045454545454,54,118,-0.0020140824,1
4,4,5.0,160,18,4.73125,10,10,0.050816063,0
6,6,5.0,19,8,4.2631578947368425,38,58,-0.009055878,0
24,24,4.791666666666667,153,13,4.509803921568627,95,117,-0.0035902492,0
1,1,5.0,11484,48,4.3620374401393125,1,1,-0.049392626,1
7,7,4.857142857142857,2,0,5.0,17,26,0.004288844,0
19,19,5.0,189,86,4.544973544973545,31,43,0.055114433,0
6,6,4.166666666666667,77,67,4.688311688311688,59,95,0.003244165,0
1,1,1.0,279,63,4.139784946236559,8,10,-0.055998318,0
52,48,4.769230769230769,100,7,4.79,80,103,0.05561032,0
53,50,5.0,824,216,4.737864077669903,71,113,-0.029004904,0
21,21,4.714285714285714,61,22,4.655737704918033,60,96,0.029634433,0
15,15,4.733333333333333,355,70,4.771830985915493,31,134,-0.001931185,0
75,73,4.8933333333333335,1300,674,4.683076923076923,165,244,-0.0356613,1
92,80,4.967391304347826,878,637,4.779043280182233,178,252,0.043302238,0
7,7,4.857142857142857,225,31,4.684444444444445,8,8,0.01418524,0
6,6,4.5,473,32,4.7124735729386895,38,67,-0.006453405,0
12,12,4.5,10,3,4.6,26,27,-0.08302627,0
17,15,4.470588235294118,13,1,2.3076923076923075,80,171,-0.07494754,1
2,1,1.0,9,2,4.444444444444445,7,19,-0.0013827235,1
11,9,5.0,85,51,4.552941176470588,160,215,0.03345279,0
2,2,5.0,1105,39,4.92579185520362,3,4,0.018570822,0
4,4,5.0,57,16,4.2105263157894735,28,31,0.05268087,0
2,1,1.0,15,2,4.533333333333333,0,3,-0.012519564,1
22,21,4.863636363636363,356,29,4.696629213483146,96,199,0.05373642,0
22,22,4.409090909090909,620,416,4.730645161290322,46,79,0.09825944,1
3,3,5.0,10,0,4.3,7,11,0.05066486,1
1,1,5.0,450,68,4.562222222222222,5,8,0.0047705728,0
30,29,5.0,43,10,4.674418604651163,60,68,-0.012567752,0
9,9,5.0,4280,2267,4.769158878504673,20,22,0.0050320816,0
6,6,5.0,293,75,4.191126279863481,27,42,0.019359717,0
49,47,4.816326530612245,360,81,3.919444444444444,82,110,-0.04261692,0
16,16,4.3125,153,19,4.862745098039215,53,56,-0.002933792,0
2,2,5.0,77,29,4.363636363636363,39,44,-0.04055811,0
2,2,5.0,5,3,4.6,2,4,-0.04187199,0
73,68,4.876712328767123,612,69,4.866013071895424,45,54,0.00914379,0
9,9,4.777777777777778,638,227,4.598746081504702,157,245,0.05238614,0
3,3,2.333333333333333,436,59,4.378440366972477,36,57,-9.833131e-05,1
1,1,1.0,9,1,4.111111111111111,3,5,-0.05754707,1
1,1,5.0,43,11,4.883720930232558,1,1,-0.002139006,0
4,4,4.75,1338,247,4.7458893871449925,48,53,-0.004027324,0
1,1,5.0,805,357,4.431055900621118,6,11,0.006760856,1
6,6,5.0,4793,1131,4.332568328812852,10,12,-0.0075372555,0
15,15,5.0,307,140,4.41042345276873,61,77,0.059004746,0
41,40,4.7560975609756095,239,32,4.083682008368201,236,322,-0.016055543,0
1,1,1.0,93,4,3.0,1,2,-0.017802712,1
3,3,5.0,1365,159,4.854212454212454,33,44,0.023587605,0
29,27,4.448275862068965,1,0,5.0,33,50,0.004099021,0
2,2,5.0,3068,930,4.320078226857888,0,2,0.023579415,1
34,25,4.588235294117647,41,3,4.804878048780488,61,92,0.04398293,0
2,2,2.5,6655,1882,4.23335837716003,6,8,-0.0010555497,1
3,3,4.666666666666667,2,1,4.5,8,10,-0.018305194,0
6,6,4.833333333333333,2626,1114,4.5323686214775325,27,28,-0.018453997,0
3,3,5.0,248,200,4.201612903225806,60,106,-0.04710041,0
35,34,4.885714285714286,248,77,4.346774193548387,53,64,-0.038801458,1
1,1,1.0,354,41,4.330508474576271,0,1,-0.09164143,0
4,1,5.0,805,357,4.431055900621118,0,4,0.070606366,1
1,1,1.0,31,14,4.064516129032258,1,4,-0.060604133,0
1,1,1.0,5,1,4.0,1,5,-0.010464447,0
2,2,3.0,164,23,4.280487804878049,6,7,-0.052611858,0
17,14,5.0,8,4,5.0,32,36,-0.019631395,0
1,1,2.0,9,4,4.111111111111111,3,5,-0.04949054,1
3,3,5.0,250,98,4.568,39,56,0.058764055,0
45,42,4.666666666666667,948,190,4.654008438818566,66,96,0.021083793,0
20,19,5.0,980,84,4.868367346938776,87,116,0.032153003,0
71,69,4.971830985915493,15,1,4.733333333333333,123,251,0.020073164,1
2,2,5.0,124,84,4.733870967741935,41,49,-0.0066275825,0
11,10,3.909090909090909,110,30,4.527272727272727,42,48,-0.003668423,0
2,2,5.0,1274,373,4.642857142857143,2,3,0.02833061,0
13,13,2.6153846153846154,16,4,2.9375,78,150,-0.032366894,1
88,70,4.920454545454546,3,0,4.666666666666667,233,300,0.038618524,0
24,22,4.916666666666667,238,60,4.550420168067227,268,298,-0.03336782,0
14,12,4.571428571428571,158,76,4.39873417721519,41,48,-0.010636739,1
1,1,1.0,7,0,1.8571428571428568,1,2,-0.07957708,0
5,5,4.2,209,137,3.641148325358852,68,99,0.04715071,0
2,2,1.0,1,0,1.0,12,20,0.03253723,1
163,143,4.588957055214724,9,2,4.0,272,337,-0.031052656,1
5,5,3.8,130,53,4.269230769230769,17,18,0.037894588,1
95,86,4.873684210526315,960,175,4.809375,80,151,0.045475602,0
10,9,5.0,10922,2602,4.583501190258194,91,97,0.02108626,0
35,33,4.057142857142857,848,136,4.773584905660377,212,262,-0.015890108,0
10,10,5.0,400,53,4.405,31,125,-0.02517131,0
1,1,1.0,79,13,3.5443037974683542,0,1,0.0065198243,1
18,16,4.0,98,32,4.36734693877551,158,317,-0.006158334,0
18,18,4.555555555555555,157,42,4.732484076433121,70,104,-0.0062686536,0
2,2,5.0,566,278,4.740282685512367,1,4,-0.06441833,0
20,3,5.0,8,0,5.0,24,38,-0.007436297,1
10,10,4.9,1018,193,4.895874263261296,18,20,0.019812725,0
1,1,1.0,7,4,3.857142857142857,15,37,-0.012459642,0
9,5,4.555555555555555,1,1,5.0,7,12,0.04613728,1
1,1,4.0,6,10,4.833333333333333,32,67,-0.06365412,1
14,14,5.0,887,149,4.564825253664036,50,64,0.025364766,0
10,9,5.0,83,16,4.807228915662651,62,98,0.04757709,0
16,16,4.9375,2300,600,4.058260869565218,32,49,-0.01829812,1
25,25,4.4,355,28,4.873239436619718,30,56,-0.010136947,0
31,30,4.612903225806452,19048,1687,4.848960520789584,97,146,-0.0053772964,0
42,39,4.880952380952381,178,29,4.955056179775281,53,107,0.0114344545,0
38,37,4.684210526315789,84,22,4.833333333333333,140,279,-0.03509229,0
1,1,5.0,7,1,4.285714285714286,8,11,-0.06289205,0
46,45,4.673913043478261,9,5,2.4444444444444446,27,32,-0.029188467,0
7,7,4.857142857142857,20419,4690,4.678779568049365,24,24,0.008529307,0
26,23,4.846153846153846,725,150,4.769655172413793,81,93,0.0641543,0
5,5,4.0,128,37,4.7578125,46,59,0.04721036,0
3,3,2.333333333333333,61,36,4.475409836065574,3,44,-0.022557471,0
5,4,5.0,9,7,4.111111111111111,22,27,0.029981796,0
1,1,1.0,23,5,3.5217391304347827,1,2,0.014261304,0
72,63,4.902777777777778,2157,796,4.975428836346778,79,197,0.03645388,1
14,14,2.5,1,1,1.0,37,130,0.0186875,1
2,2,1.0,314,5,3.3853503184713376,1,3,-0.011093369,1
5,5,4.0,59,22,3.2033898305084745,19,46,0.06690666,1
41,40,5.0,320,19,4.884375,63,102,0.023851836,0
29,24,4.551724137931035,1381,782,4.66183924692252,40,70,-0.04473268,0
15,15,5.0,813,226,4.490774907749078,21,24,0.006558584,1
4,4,5.0,20,7,4.0,30,134,-0.026740773,0
36,33,4.527777777777778,17,5,5.0,55,99,0.019387528,0
1,1,5.0,13,0,4.307692307692308,12,13,0.023808515,0
10,10,5.0,37,2,4.864864864864865,21,25,-0.001874357,0
1,1,5.0,13,7,4.846153846153846,2,5,-0.07010162,0
37,29,4.783783783783784,639,77,4.860719874804382,89,166,-0.0069541065,0
12,9,4.916666666666667,151,28,4.7218543046357615,30,37,-0.0033186441,0
2,2,3.0,45,18,4.155555555555556,5,9,0.060581565,0
22,22,4.454545454545454,83,52,4.686746987951807,92,134,0.024324976,0
67,65,5.0,1942,187,4.901647785787848,125,200,-0.036397275,0
19,19,4.473684210526316,272,95,4.264705882352941,54,61,0.0072920662,0
5,5,4.2,449,275,4.752783964365256,53,87,-0.035867374,1
15,15,3.6666666666666665,10579,2193,4.817846677379714,53,99,0.010652536,0
3,3,4.0,25,5,4.48,220,534,0.056039784,0
1,1,5.0,8,0,5.0,2,3,0.00034843088,0
5,5,5.0,1574,149,4.538119440914866,14,58,-0.046796903,1
2,2,4.5,5,0,5.0,9,24,0.028733976,0
3,3,4.0,375,62,4.925333333333334,12,13,0.019704385,0
1,1,5.0,1595,663,4.72601880877743,23,28,-0.019520342,0
